year,quarter,revenue,revenue_growth,ebitda,ebitda_margin,employees,valuation,funding_raised,estimated_market_share,capex,opex,cash,debt,customer_count,source,confidence
2023,3,3.8,0.0458,0.57,0.15,1923.0,159.79,1.5,0.25,0.19,2.28,7.99,15.98,7597,model_estimate,0.89
2023,3,3.81,0.0624,0.57,0.15,1886.0,159.65,1.5,0.25,0.19,2.29,7.98,15.96,7622,model_estimate,0.91
2023,3,3.77,0.0743,0.57,0.15,1874.0,159.58,0.0,0.25,0.19,2.26,7.98,15.96,7547,model_estimate,0.92
2023,3,3.74,0.0812,0.56,0.15,1863.0,160.13,0.0,0.25,0.19,2.24,8.01,16.01,7482,model_estimate,0.94
2023,3,3.76,0.039,0.56,0.15,1888.0,159.91,0.0,0.25,0.19,2.26,8.0,null,7525,model_estimate,0.76
2023,3,3.72,0.0429,0.56,0.15,1821.0,159.56,1.5,0.25,0.19,2.23,7.98,15.96,7433,public,0.89
2023,3,3.64,0.0434,0.55,0.15,1784.0,158.91,0.0,0.25,0.18,2.19,7.95,15.89,7289,public,0.62
2023,3,3.56,0.0508,0.53,0.15,1818.0,159.2,0.0,0.25,0.18,2.14,7.96,15.92,7128,model_estimate,0.68
2023,3,3.6,0.0624,0.54,0.15,1813.0,160.04,0.0,0.25,0.18,2.16,8.0,16.0,7193,public,-------
2023,3,3.69,0.0201,,0.15,1810.0,159.92,1.5,0.25,0.18,2.22,8.0,15.99,7383,public,0.77
2023,3,3.73,0.0468,0.56,0.15,1857.0,160.44,1.5,0.25,0.19,2.24,8.02,16.04,7458,public,0.77
2023,3,3.78,0.0683,0.57,0.15,1919.0,160.85,1.5,0.25,0.19,2.27,8.04,16.08,7567,model_estimate,0.76
2023,3,3.82,0.0478,0.57,0.15,1864.0,160.1,0.0,0.25,0.19,2.29,8.01,16.01,7635,model_estimate,0.95
2023,3,3.84,0.0559,0.58,0.15,1953.0,159.11,0.0,0.25,0.19,2.3,7.96,15.91,7679,model_estimate,0.9
2023,3,3.86,0.079,0.58,0.15,1945.0,160.05,0.0,0.25,0.19,2.31,8.0,16.0,7716,model_estimate,0.98
2023,3,3.92,0.0534,0.59,0.15,1928.0,160.37,0.0,0.25,0.2,2.35,8.02,16.04,7835,model_estimate,0.94
2023,3,4.0,0.07,0.6,0.15,1997.0,160.62,0.0,0.25,0.2,2.4,8.03,16.06,7991,model_estimate,0.79
2023,3,3.98,0.0432,0.6,0.15,1976.0,160.61,0.0,0.25,0.2,2.39,8.03,16.06,7956,model_estimate,0.77
2023,3,3.95,0.0544,0.59,0.15,1990.0,160.96,0.0,0.25,0.2,2.37,8.05,16.1,7903,model_estimate,0.72
2023,3,3.91,,0.59,0.15,1921.0,160.9,0.0,0.25,0.2,2.35,8.05,16.09,7823,public,0.7
2023,3,3.84,0.0643,0.58,0.15,1901.0,160.59,1.5,0.25,0.19,2.31,8.03,16.06,7685,public,0.98
2023,3,3.86,0.0501,0.58,0.15,1940.0,160.26,1.5,0.25,0.19,2.32,8.01,16.03,7720,model_estimate,0.98
2023,3,3.8,0.0409,0.57,0.15,1929.0,160210.0,0.0,0.25,0.19,2.28,8.01,16.02,7602,public,0.99
2023,3,3.63,0.0392,0.55,0.15,1861.0,160.46,0.0,0.25,0.18,2.18,8.02,16.05,7269,public,0.9
2023,3,3.52,0.0306,0.53,0.15,1766.0,160.53,0.0,0.25,0.18,2.11,8.03,16.05,7031,model_estimate,0.93
2023,3,3.44,0.0506,0.52,0.15,1743.0,159.93,0.0,0.25,0.17,2.06,8.0,15.99,6875,model_estimate,null
2023,3,3.42,0.0366,0.51,0.15,1756.0,159.02,0.0,0.25,0.17,2.05,7.95,15.9,6849,public,0.71
2023,3,3.44,0.0481,0.52,0.15,1725.0,158.51,0.0,0.25,0.17,2.07,7.93,15.85,6886,public,0.81
2023,3,337.0,0.0643,0.5,0.15,1692.0,158.69,1.5,0.25,0.17,2.02,7.93,15.87,6731,public,0.64
2023,3,3.38,0.0728,0.51,0.15,1712.0,158.39,0.0,0.25,0.17,2.03,7.92,15.84,6766,public,0.66
2023,3,3.38,0.0546,0.51,0.15,1682.0,157.81,0.0,0.25,0.17,2.03,7.89,15.78,6751,public,0.96
2023,3,3.35,0.0567,0.5,0.15,1663.0,157.79,0.0,0.25,0.17,2.01,7.89,15.78,6705,public,0.84
2023,3,3.29,0.0759,0.49,0.15,1628.0,157.73,0.0,0.25,0.16,1.97,7.89,15.77,6574,public,0.97
2023,3,3.26,0.0332,0.49,0.15,1605.0,157.47,1.5,0.25,0.16,1.96,7.87,15.75,6528,public,0.92
2023,3,3.3,0.0616,0.49,0.15,1688.0,157.13,0.0,0.25,0.16,1.98,7.86,15.71,6593,public,0.61
2023,3,3.24,0.0095,0.49,0.15,1668.0,157.23,0.0,0.25,0.16,1.94,7.86,15.72,6483,model_estimate,0.68
2023,3,3.18,,0.48,0.15,1628.0,157.51,0.0,0.25,0.16,1.91,7.88,15.75,6357,model_estimate,0.92
2023,3,3.13,0.0282,0.47,0.15,1609.0,156.08,1.5,0.25,0.16,1.88,7.8,15.61,6259,public,0.74
2023,3,3.12,0.0592,0.47,0.15,1558.0,155.69,0.0,0.25,0.16,1.87,7.78,15.57,6248,public,0.74
2023,3,3.18,0.0513,0.48,0.15,,155.43,0.0,0.25,0.16,1.91,7.77,15.54,6363,public,0.6
2023,3,3.23,0.0606,0.48,0.15,1642.0,156.02,0.0,0.25,0.16,1.94,7.8,15.6,6453,model_estimate,0.62
2023,3,3.26,0.084,0.49,0.15,1633.0,155.3,1.5,0.25,0.16,1.96,7.76,15.53,6528,model_estimate,0.85
2023,3,3.26,0.049,0.49,0.15,1644.0,154.49,1.5,0.25,0.16,1.96,7.72,15.45,6521,public,0.68
2023,3,3.22,0.0749,,0.15,1621.0,154.51,0.0,0.25,0.16,1.93,7.73,15.45,6442,public,0.97
2023,3,3.31,0.1085,0.5,0.15,1617.0,154.61,0.0,0.25,0.17,1.98,7.73,15.46,6610,public,0.74
2023,3,3.29,,0.49,0.15,1611.0,155.42,0.0,0.25,0.16,1.97,7.77,15.54,6574,model_estimate,0.63
2023,3,3.28,0.0724,0.49,0.15,1639.0,156.32,1.5,0.25,0.16,1.97,7.82,15.63,6552,-------,0.94
2023,3,3.19,0.0506,0.48,0.15,1631.0,156.04,0.0,0.25,0.16,1.91,7.8,15.6,6382,model_estimate,N/A
2023,3,3.23,0.0379,0.48,0.15,1655.0,155.45,1.5,0.25,0.16,1.94,7.77,15.55,6462,model_estimate,0.77
2023,3,3.18,0.0846,0.48,0.15,1550.0,155.34,1.5,0.25,0.16,1.91,7.77,15.53,6351,public,0.75
2023,3,3.08,0.0547,0.46,0.15,1531.0,154.73,1.5,0.25,0.15,1.85,7.74,15.47,6159,public,0.65
2023,3,3.04,0.0315,0.46,0.15,1512.0,155.32,0.0,0.25,0.15,1.82,7.77,15.53,6082,public,0.8
2023,3,3.04,0.013,0.46,0.15,1535.0,155.21,0.0,0.25,0.15,1.82,7.76,15.52,6070,public,0.9
2023,3,3.06,0.0473,0.46,0.15,1512.0,155.2,0.0,0.25,0.15,1.84,7.76,15.52,6120,public,0.72
2023,3,3.18,0.0561,0.48,0.15,1623.0,154.24,1.5,0.25,0.16,1.91,7.71,15.42,6369,public,0.96
2023,3,3.25,0.0528,0.49,0.15,1589.0,154.74,0.0,0.25,0.16,1.95,7.74,15.47,6496,model_estimate,0.94
2023,3,3.25,0.0532,0.49,0.15,1592.0,154.76,0.0,0.25,0.16,1.95,7.74,15.48,6499,public,0.83
2023,3,3.27,0.0792,0.49,0.15,1655.0,155.06,0.0,0.25,0.16,1.96,7.75,15.51,6532,model_estimate,0.78
2023,3,3.21,,0.48,0.15,1642.0,155.2,1.5,0.25,0.16,1.93,7.76,15.52,6417,public,0.98
2023,3,3.26,0.0631,0.49,0.15,1614.0,154.83,0.0,0.25,0.16,1.96,7.74,15.48,6529,public,0.72
2023,3,3.29,0.0261,-9999.99,0.15,1641.0,153.93,0.0,0.25,0.16,1.97,7.7,15.39,6582,model_estimate,0.76
2023,3,3.3,0.0355,0.5,0.15,1634.0,153.86,1.5,0.25,0.17,1.98,7.69,15.39,6603,model_estimate,0.71
2023,4,3.33,0.0575,0.5,0.15,,153.56,0.0,0.25,0.17,2.0,7.68,15.36,6661,model_estimate,0.79
2023,4,3.34,0.0436,0.5,0.15,1649.0,153.64,0.0,0.25,0.17,2.01,7.68,15.36,6688,public,0.86
2023,4,3.39,0.0592,0.51,0.15,1667.0,152.86,0.0,0.25,0.17,2.03,7.64,15.29,6779,public,0.9
2023,4,3.37,0.0513,0.51,0.15,1734.0,153.25,0.0,0.25,0.17,2.02,7.66,15.33,6748,model_estimate,0.91
2023,4,3.42,0.0275,0.51,0.15,1698.0,153.16,0.0,0.25,0.17,2.05,7.66,15.32,6843,public,0.78
2023,4,3.44,0.0408,0.52,0.15,1764.0,153.2,0.0,0.25,0.17,2.06,7.66,15.32,6876,model_estimate,0.86
2023,4,3.4,0.0467,0.51,0.15,,152.97,0.0,0.25,0.17,2.04,7.65,-------,6795,model_estimate,0.67
2023,4,3.46,,0.52,0.15,1680.0,153.71,1.5,0.25,0.17,2.08,7.69,unknown,6919,public,0.7
2023,4,3.47,0.0749,0.52,0.15,1757.0,152.92,0.0,0.25,0.17,2.08,7.65,15.29,6940,model_estimate,0.8
2023,4,3.39,0.0348,0.51,0.15,1701.0,152.84,0.0,0.25,0.17,2.04,7.64,15.28,6786,model_estimate,0.7
2023,4,3.39,0.0439,0.51,0.15,1666.0,152.49,0.0,0.25,0.17,2.03,7.62,15.25,6772,model_estimate,0.91
2023,4,3.48,0.0628,0.52,0.15,1716.0,152.09,1.5,0.25,0.17,2.09,7.6,15.21,6951,model_estimate,0.72
2023,4,3.48,0.0066,0.52,0.15,1772.0,152.71,0.0,0.25,0.17,2.09,7.64,-------,6969,model_estimate,0.93
2023,4,3.47,0.0258,0.52,0.15,1699.0,152.27,0.0,0.25,0.17,2.08,7.61,null,6936,public,0.69
2023,4,336.0,0.0727,0.5,0.15,1648.0,151.72,1.5,0.25,0.17,2.02,7.59,15.17,6725,public,0.78
2023,4,3.34,0.0246,0.5,0.15,1636.0,152.31,0.0,0.25,0.17,2.0,7.62,15.23,6673,model_estimate,0.84
2023,4,3.41,0.0576,0.51,0.15,1734.0,152.32,1.5,0.25,0.17,2.04,7.62,15.23,6813,public,0.94
2023,4,3.38,0.0447,0.51,0.15,1638.0,152.46,0.0,0.25,0.17,2.03,7.62,15.25,6751,model_estimate,0.87
2023,4,3.41,0.0579,0.51,0.15,1673.0,151.96,0.0,0.25,0.17,2.05,7.6,15.2,6816,public,0.69
2023,4,3.39,0.0666,0.51,0.15,1738.0,151.76,1.5,0.25,0.17,2.04,7.59,15.18,6786,model_estimate,0.92
2023,4,3.33,0.0562,0.5,0.15,1683.0,152.01,1.5,0.25,0.17,2.0,7.6,15.2,6660,model_estimate,0.82
2023,4,3.31,0.0047,0.5,0.15,1700.0,151870.0,0.0,0.25,0.17,1.98,7.59,15.19,6612,model_estimate,0.74
2023,4,3.25,,0.49,0.15,1633.0,152.09,0.0,0.25,0.16,1.95,7.6,15.21,6503,model_estimate,N/A
2023,4,3.23,0.0481,0.48,0.15,1583.0,151.77,0.0,0.25,0.16,1.94,7.59,15.18,6464,model_estimate,0.82
2023,4,3.17,0.0021,0.48,0.15,1612.0,152.21,0.0,0.25,0.16,1.9,7.61,unknown,6342,-------,0.7
2023,4,3.15,0.0644,0.47,0.15,1599.0,151.83,0.0,0.25,0.16,1.89,7.59,15.18,6291,model_estimate,0.92
2023,4,3.13,0.048,0.47,0.15,1530.0,151.72,1.5,0.25,0.16,1.88,7.59,15.17,6257,-------,0.8
2023,4,3.22,0.0467,0.48,0.15,1638.0,150.42,0.0,0.25,0.16,1.93,7.52,15.04,6430,model_estimate,0.88
2023,4,3.22,0.0468,0.48,0.15,1587.0,151.49,0.0,0.25,0.16,1.93,7.57,15.15,6431,public,0.7
2023,4,3.14,0.0389,0.47,0.15,1525.0,151.29,0.0,0.25,0.16,1.89,7.56,15.13,6286,model_estimate,0.84
2023,4,3.13,0.0081,0.47,0.15,1586.0,150.99,0.0,0.25,0.16,1.88,7.55,15.1,6255,model_estimate,0.75
2023,4,3.19,,0.48,0.15,1609.0,150.46,1.5,0.25,0.16,1.91,7.52,15.05,6371,public,0.87
2023,4,3.23,0.0414,0.48,0.15,1645.0,149.91,0.0,0.25,0.16,1.94,7.5,14.99,6456,public,0.71
2023,4,3.18,0.0443,0.48,0.15,1588.0,149.93,1.5,0.25,0.16,1.91,7.5,14.99,6351,public,0.78
2023,4,3.16,0.0601,0.47,0.15,1600.0,150.58,0.0,0.25,0.16,1.89,7.53,15.06,6313,model_estimate,0.97
2023,4,3.12,0.0391,,0.15,1552.0,151.17,0.0,0.25,0.16,1.87,7.56,15.12,6232,public,0.91
2023,4,3.16,,0.47,0.15,1540.0,150.99,0.0,0.25,0.16,1.9,7.55,15.1,6321,model_estimate,0.93
2023,4,3.16,0.0522,0.47,0.15,1562.0,149.93,1.5,0.25,0.16,1.9,7.5,14.99,6319,public,0.65
2023,4,3.21,0.0394,0.48,0.15,1577.0,149.69,1.5,0.25,0.16,1.93,7.48,14.97,6417,null,0.97
2023,4,3.33,0.0841,0.5,0.15,1657.0,149.23,0.0,0.25,0.17,2.0,7.46,14.92,6655,public,0.89
2023,4,3.33,0.0334,0.5,0.15,1698.0,149.94,0.0,0.25,0.17,2.0,7.5,14.99,6666,model_estimate,0.97
2023,4,3.42,0.0675,0.51,0.15,1703.0,148.9,0.0,0.25,0.17,2.05,7.44,14.89,6837,public,0.87
2023,4,3.37,0.0445,0.51,0.15,1680.0,149.27,0.0,0.25,0.17,2.02,7.46,14.93,6743,model_estimate,0.67
2023,4,3.43,0.0465,0.51,0.15,1757.0,149.33,0.0,0.25,0.17,2.06,7.47,14.93,6865,model_estimate,0.76
2023,4,3.39,0.0556,0.51,0.15,1697.0,149.91,0.0,0.25,0.17,2.03,7.5,14.99,6774,model_estimate,0.62
2023,4,3.35,0.0616,0.5,0.15,1674.0,149.71,0.0,0.25,0.17,2.01,7.49,14.97,6703,public,0.93
2023,4,3.3,0.0764,0.5,0.15,1642.0,150.3,0.0,0.25,0.17,1.98,7.51,15.03,6607,model_estimate,0.94
2023,4,3.27,0.0779,0.49,0.15,1619.0,149.96,0.0,0.25,0.16,1.96,7.5,15.0,6537,public,0.68
2023,4,3.24,0.0529,0.49,0.15,1646.0,150.65,0.0,0.25,0.16,1.95,7.53,15.06,6484,model_estimate,0.96
2023,4,3.19,0.0641,0.48,0.15,1627.0,150.78,1.5,0.25,0.16,1.92,7.54,unknown,6386,model_estimate,0.69
2023,4,3.15,0.0446,0.47,0.15,1579.0,150.87,0.0,0.25,0.16,1.89,7.54,15.09,6303,public,0.61
2023,4,3.11,0.0582,0.47,0.15,1585.0,150.9,1.5,0.25,0.16,1.87,7.54,15.09,6224,model_estimate,0.88
2023,4,3.05,0.0348,0.46,0.15,1531.0,150.71,0.0,0.25,0.15,1.83,7.54,null,6103,model_estimate,0.92
2023,4,3.07,0.0986,0.46,0.15,1489.0,151.75,0.0,0.25,0.15,1.84,7.59,15.17,6139,public,0.87
2023,4,3.1,,0.47,0.15,1517.0,151.25,0.0,0.25,0.16,1.86,7.56,15.13,6202,model_estimate,0.95
2023,4,3.11,0.0343,0.47,0.15,1520.0,151.59,1.5,0.25,0.16,1.86,7.58,15.16,6210,model_estimate,0.82
2023,4,3.1,0.044,0.47,0.15,1577.0,151.47,1.5,0.25,0.16,1.86,7.57,15.15,6207,model_estimate,0.82
2023,4,3.15,0.0434,0.47,0.15,1571.0,151.19,0.0,0.25,0.16,1.89,7.56,15.12,6297,public,0.86
2023,4,3.09,0.0324,0.46,0.15,1553.0,151.39,0.0,0.25,0.15,1.86,7.57,15.14,6186,public,0.73
2023,4,3.15,-0.0015,0.47,0.15,1585.0,151.06,1.5,0.25,0.16,1.89,7.55,15.11,6302,public,0.89
2023,4,3.19,0.0467,0.48,0.15,1635.0,152.2,0.0,0.25,0.16,1.91,7.61,15.22,6381,model_estimate,0.66
2023,4,3.21,,,0.15,1601.0,152.96,0.0,0.25,0.16,1.92,7.65,15.3,6413,public,0.61
2023,4,3.15,0.0603,0.47,0.15,1536.0,152.98,0.0,0.25,0.16,1.89,7.65,15.3,6290,model_estimate,0.92
2023,4,3.18,0.017,0.48,0.15,1620.0,152.73,1.5,0.25,0.16,1.91,7.64,15.27,6362,model_estimate,0.69
2023,4,3.18,0.021,0.48,0.15,1556.0,152.92,0.0,0.25,0.16,1.91,7.65,15.29,6352,public,0.76
2023,4,3.17,0.0352,0.48,0.15,1612.0,151.52,0.0,0.25,0.16,1.9,7.58,15.15,6343,public,0.8
2023,4,3.23,0.0681,0.48,0.15,1566.0,151.2,1.5,0.25,0.16,1.94,7.56,15.12,6465,model_estimate,0.65
2023,4,3.24,0.0504,0.49,0.15,1594.0,151.55,0.0,0.25,0.16,1.95,7.58,15.15,6483,public,0.76
2023,4,3.3,0.0395,0.49,0.15,1629.0,151.47,0.0,0.25,0.16,1.98,7.57,null,6592,model_estimate,0.9
2023,4,3.21,0.0609,,0.15,1596.0,151.04,1.5,0.25,0.16,1.92,7.55,15.1,6415,model_estimate,0.71
2023,4,3.21,0.022,0.48,0.15,1617.0,150.82,0.0,0.25,0.16,1.93,7.54,15.08,6421,model_estimate,0.63
2023,4,3.25,0.0385,0.49,0.15,1633.0,151.16,1.5,0.25,0.16,1.95,7.56,15.12,6490,public,0.66
2023,4,3.33,0.0246,0.5,0.15,1699.0,151.62,0.0,0.25,0.17,2.0,7.58,15.16,6658,model_estimate,0.73
2023,4,3.29,,0.49,0.15,1688.0,150.96,0.0,0.25,0.16,1.97,7.55,15.1,6579,model_estimate,0.78
2023,4,3.32,0.0597,0.5,0.15,1628.0,150.79,0.0,0.25,0.17,1.99,7.54,15.08,6647,model_estimate,0.63
2023,4,3.29,0.0461,0.49,0.15,1689.0,151.01,1.5,0.25,0.16,1.97,7.55,15.1,6574,model_estimate,0.72
2023,4,3.22,0.0713,0.48,0.15,1598.0,150.69,0.0,0.25,0.16,1.93,7.53,15.07,6439,model_estimate,0.8
2023,4,3.27,0.0514,,0.15,1668.0,150.69,0.0,0.25,0.16,1.96,7.53,15.07,6545,model_estimate,0.63
2023,4,3.24,0.0509,0.49,0.15,1665.0,150.35,0.0,0.25,0.16,1.94,7.52,15.04,6483,model_estimate,0.86
2023,4,3.3,0.0585,0.49,0.15,1611.0,151.62,0.0,0.25,0.16,1.98,7.58,15.16,6598,-------,0.78
2023,4,3.24,0.0085,0.49,0.15,1639.0,151.43,0.0,0.25,0.16,1.94,7.57,15.14,6481,model_estimate,0.79
2023,4,3.18,0.0547,0.48,0.15,1603.0,152.55,0.0,0.25,0.16,1.91,7.63,-------,6366,public,0.89
2023,4,3.19,0.0679,0.48,0.15,1602.0,151.37,0.0,0.25,0.16,1.91,7.57,15.14,6378,model_estimate,0.88
2023,4,3.09,0.0809,0.46,0.15,1567.0,150.29,1.5,0.25,0.15,1.86,7.51,15.03,6188,model_estimate,null
2023,4,3.04,0.0166,0.46,0.15,1516.0,150.31,0.0,0.25,0.15,1.82,7.52,15.03,6078,model_estimate,0.64
2023,4,2.98,0.0367,0.45,0.15,1442.0,150.68,1.5,0.25,0.15,1.79,7.53,15.07,5957,model_estimate,0.84
2023,4,3.0,0.0517,0.45,0.15,1451.0,151070.0,0.0,0.25,0.15,1.8,7.55,15.11,6002,public,0.66
2023,4,3.03,0.0478,0.45,0.15,1495.0,149.59,1.5,0.25,0.15,1.82,7.48,14.96,6058,model_estimate,0.73
2023,4,3.03,0.0437,0.45,0.15,1555.0,149.52,0.0,0.25,0.15,1.82,7.48,14.95,6060,null,0.79
2023,4,2.97,0.0525,0.44,0.15,1461.0,149.77,0.0,0.25,0.15,1.78,7.49,14.98,5933,public,0.84
2023,4,2.98,0.0444,0.45,0.15,1467.0,149.76,0.0,0.25,0.15,1.79,7.49,14.98,5950,public,0.88
2023,4,2.99,0.0455,0.45,0.15,1486.0,149.47,1.5,0.25,0.15,1.79,7.47,14.95,5982,model_estimate,0.81
2024,1,3.02,0.0368,0.45,0.15,1516.0,149.05,0.0,0.25,0.15,1.81,7.45,unknown,6031,public,0.92
2024,1,3.12,,0.47,0.15,1578.0,148.1,1.5,0.25,0.16,1.87,7.41,14.81,6235,model_estimate,0.82
2024,1,3.18,0.0783,0.48,0.15,,148.85,1.5,0.25,0.16,1.91,7.44,unknown,6366,unknown,0.97
2024,1,3.17,0.0422,0.48,0.15,1598.0,149.78,1.5,0.25,0.16,1.9,7.49,14.98,6338,public,0.7
2024,1,3.16,,0.47,0.15,,149.52,1.5,0.25,0.16,1.89,7.48,null,6314,public,0.94
2024,1,3.09,0.0316,0.46,0.15,1545.0,149.14,1.5,0.25,0.15,1.85,7.46,14.91,6172,public,0.73
2024,1,3.14,0.0443,0.47,0.15,,149.32,1.5,0.25,0.16,1.88,7.47,14.93,6270,N/A,0.73
2024,1,3.15,0.0605,0.47,0.15,1609.0,148.89,1.5,0.25,0.16,1.89,7.44,14.89,6299,public,0.64
2024,1,3.22,0.1015,0.48,0.15,1609.0,148.6,1.5,0.25,0.16,1.93,7.43,unknown,6449,public,0.63
2024,1,3.22,0.0575,0.48,0.15,1621.0,149.52,0.0,0.25,0.16,1.93,7.48,14.95,6435,model_estimate,0.94
2024,1,3.29,0.0735,0.49,0.15,1606.0,150.81,1.5,0.25,0.16,1.97,7.54,15.08,6570,model_estimate,0.74
2024,1,3.28,0.0376,0.49,0.15,1650.0,150.45,0.0,0.25,0.16,1.97,7.52,15.04,6560,model_estimate,0.97
2024,1,3.3,0.0518,0.49,0.15,1657.0,150.4,1.5,0.25,0.16,1.98,7.52,15.04,6598,public,0.83
2024,1,3.35,0.0451,-9999.99,0.15,1709.0,150.81,1.5,0.25,0.17,2.01,7.54,15.08,6699,public,0.6
2024,1,3.32,0.0344,0.5,0.15,1615.0,150.93,0.0,0.25,0.17,1.99,7.55,15.09,6647,-------,0.6
2024,1,3.33,0.0463,0.5,0.15,1643.0,150.83,1.5,0.25,0.17,2.0,7.54,15.08,6653,model_estimate,0.89
2024,1,3.39,0.0766,0.51,0.15,1679.0,150.54,1.5,0.25,0.17,2.04,7.53,15.05,6785,public,0.82
2024,1,3.51,0.0599,0.53,0.15,1734.0,151.53,0.0,0.25,0.18,2.11,7.58,15.15,7029,public,0.69
2024,1,3.51,0.0257,0.53,0.15,1763.0,151.74,0.0,0.25,0.18,2.11,7.59,15.17,7028,public,0.83
2024,1,3.58,0.0638,0.54,0.15,1791.0,150.71,1.5,0.25,0.18,2.15,7.54,15.07,7167,public,0.83
2024,1,3.61,0.036,0.54,0.15,1841.0,150.29,0.0,0.25,0.18,2.16,7.51,15.03,7213,model_estimate,0.98
2024,1,3.48,0.0535,0.52,0.15,1717.0,149.73,0.0,0.25,0.17,2.09,7.49,14.97,6956,model_estimate,0.9
2024,1,3.49,0.0327,0.52,0.15,1776.0,149.0,0.0,0.25,0.17,2.09,7.45,14.9,6975,public,0.98
2024,1,3.42,0.0491,0.51,0.15,1699.0,149.55,0.0,0.25,0.17,2.05,7.48,14.96,6834,model_estimate,0.88
2024,1,3.39,,0.51,0.15,1738.0,150.46,0.0,0.25,0.17,2.03,7.52,15.05,6774,public,0.71
2024,1,3.43,0.0344,0.51,0.15,1744.0,150.84,1.5,0.25,0.17,2.06,7.54,15.08,6854,public,0.63
2024,1,3.48,0.0651,0.52,0.15,1724.0,150.36,0.0,0.25,0.17,2.09,7.52,15.04,6959,model_estimate,0.8
2024,1,3.5,0.0745,0.53,0.15,1711.0,150.45,1.5,0.25,0.18,2.1,7.52,15.05,7000,public,0.92
2024,1,3.47,0.0434,0.52,0.15,1780.0,150.66,0.0,0.25,0.17,2.08,7.53,15.07,6943,public,null
2024,1,3.53,0.0927,0.53,0.15,1784.0,150.98,0.0,0.25,0.18,2.12,7.55,15.1,7054,model_estimate,0.93
2024,1,3.5,0.0451,0.52,0.15,1789.0,151.1,1.5,0.25,0.17,2.1,7.56,15.11,6994,public,0.74
2024,1,3.38,0.064,0.51,0.15,1673.0,150.78,1.5,0.25,0.17,2.03,7.54,unknown,6768,model_estimate,0.68
2024,1,3.46,0.023,0.52,0.15,1717.0,151.12,0.0,0.25,0.17,2.07,7.56,15.11,6914,public,0.7
2024,1,3.46,0.0587,0.52,0.15,1746.0,150.89,1.5,0.25,0.17,2.07,7.54,15.09,6913,public,0.9
2024,1,3.56,0.0602,0.53,0.15,1806.0,150.88,0.0,0.25,0.18,2.13,7.54,15.09,7116,model_estimate,0.94
2024,1,3.61,0.0487,0.54,0.15,1807.0,151.2,1.5,0.25,0.18,2.17,7.56,15.12,7221,public,0.68
2024,1,3.59,0.0652,0.54,0.15,1792.0,151.36,1.5,0.25,0.18,2.15,7.57,15.14,7180,null,0.81
2024,1,3.57,0.0593,0.54,0.15,1830.0,150.99,0.0,0.25,0.18,2.14,7.55,15.1,7146,public,0.94
2024,1,3.61,0.0377,0.54,0.15,1845.0,150.77,1.5,0.25,0.18,2.17,7.54,15.08,7219,model_estimate,0.69
2024,1,3.62,0.0394,0.54,0.15,1851.0,150.45,0.0,0.25,0.18,2.17,7.52,15.05,7236,model_estimate,0.67
2024,1,3.65,0.0524,0.55,0.15,1789.0,150.7,1.5,0.25,0.18,2.19,7.54,15.07,7308,null,0.72
2024,1,3.61,0.0455,,0.15,1835.0,150.31,0.0,0.25,0.18,2.16,7.52,15.03,7215,model_estimate,0.68
2024,1,3.57,0.0163,0.54,0.15,1749.0,150.74,0.0,0.25,0.18,2.14,7.54,15.07,7139,model_estimate,0.65
2024,1,3.59,0.0319,0.54,0.15,1793.0,150.87,1.5,0.25,0.18,2.16,7.54,15.09,7184,model_estimate,0.96
2024,1,3.6,0.039,0.54,0.15,1844.0,151.69,0.0,0.25,0.18,2.16,7.58,15.17,7209,model_estimate,0.69
2024,1,3.65,0.0449,0.55,0.15,1796.0,152.16,1.5,0.25,0.18,2.19,7.61,15.22,7299,model_estimate,0.8
2024,1,3.65,0.0581,0.55,0.15,1786.0,152.23,0.0,0.25,0.18,2.19,7.61,15.22,7296,model_estimate,0.75
2024,1,3.65,0.0164,0.55,0.15,1865.0,152.2,0.0,0.25,0.18,2.19,7.61,15.22,7301,model_estimate,0.85
2024,1,3.72,0.0334,-9999.99,0.15,1836.0,152.3,1.5,0.25,0.19,2.23,7.62,15.23,7437,public,0.63
2024,1,3.73,0.0546,0.56,0.15,1833.0,152.52,1.5,0.25,0.19,2.24,7.63,15.25,7466,model_estimate,0.7
2024,1,3.77,0.0494,0.57,0.15,,153.02,1.5,0.25,0.19,2.26,7.65,15.3,7539,public,0.79
2024,1,3.83,0.0205,0.57,0.15,1875.0,153.19,1.5,0.25,0.19,2.3,7.66,15.32,7659,model_estimate,0.77
2024,1,3.81,0.0405,0.57,0.15,1910.0,153.72,0.0,0.25,0.19,2.28,7.69,15.37,7615,public,0.73
2024,1,3.79,0.0317,0.57,0.15,1929.0,153.78,0.0,0.25,0.19,2.27,7.69,15.38,7578,public,0.72
2024,1,3.78,0.0533,0.57,0.15,1870.0,153.11,0.0,0.25,0.19,2.27,7.66,15.31,7551,model_estimate,0.66
2024,1,3.76,0.0463,0.56,0.15,1842.0,152.9,1.5,0.25,0.19,2.26,7.64,15.29,7523,model_estimate,0.7
2024,1,3.79,0.0044,0.57,0.15,1892.0,152.58,0.0,0.25,0.19,2.27,7.63,15.26,7573,public,0.8
2024,1,3.87,0.0692,0.58,0.15,1935.0,152.39,1.5,0.25,0.19,2.32,7.62,15.24,7749,model_estimate,0.95
