year,quarter,revenue,revenue_growth,ebitda,ebitda_margin,employees,valuation,funding_raised,estimated_market_share,capex,opex,cash,debt,customer_count,source,confidence
2023,3,14.87,0.0583,2.23,0.15,7467.0,67.42,0.0,0.25,0.74,8.92,3.37,6.74,29746,public,0.78
2023,3,14.92,0.0568,,0.15,7419.0,67.92,0.0,0.25,0.75,8.95,3.4,6.79,29839,public,0.64
2023,3,14.83,0.0644,2.22,0.15,7374.0,68.16,0.0,0.25,0.74,8.9,3.41,6.82,29665,public,0.79
2023,3,14.84,0.0372,2.23,0.15,7445.0,68.34,0.0,0.25,0.74,8.9,3.42,6.83,29680,public,0.62
2023,3,14.86,0.0455,2.23,0.15,7465.0,68.93,0.0,0.25,0.74,8.92,3.45,6.89,29725,public,0.98
2023,3,14.81,0.0586,2.22,0.15,7429.0,69.13,0.0,0.25,0.74,8.89,3.46,6.91,29620,model_estimate,0.74
2023,3,14.84,0.0568,2.23,0.15,7406.0,69.11,0.0,0.25,0.74,8.9,3.46,6.91,29675,null,0.95
2023,3,14.8,0.0654,2.22,0.15,7381.0,68.79,1.5,0.25,0.74,8.88,3.44,6.88,29595,N/A,0.62
2023,3,14.79,0.0564,2.22,0.15,7413.0,69.03,0.0,0.25,0.74,8.88,3.45,6.9,29588,public,unknown
2023,3,14.88,0.0641,2.23,0.15,7403.0,69.13,0.0,0.25,0.74,8.93,3.46,6.91,29751,public,0.84
2023,3,14.89,0.0301,2.23,0.15,7471.0,68.71,0.0,0.25,0.74,8.93,3.44,6.87,29773,public,0.8
2023,3,14.89,0.0477,2.23,0.15,7418.0,68.8,1.5,0.25,0.74,8.94,3.44,6.88,29788,public,0.71
2023,3,14.91,0.0689,2.24,0.15,7505.0,68.49,1.5,0.25,0.75,8.95,3.42,6.85,29824,public,0.64
2023,3,14.86,0.0502,2.23,0.15,7478.0,68.5,1.5,0.25,0.74,8.92,3.43,6.85,29723,public,0.7
2023,3,14.88,0.0705,2.23,0.15,7475.0,68.76,0.0,0.25,0.74,8.93,3.44,6.88,29756,public,0.64
2023,3,14.89,0.0381,2.23,0.15,7416.0,69.4,0.0,0.25,0.74,8.93,3.47,6.94,29777,model_estimate,0.71
2023,3,14.82,0.0412,2.22,0.15,7391.0,69.41,0.0,0.25,0.74,8.89,3.47,6.94,29642,model_estimate,0.64
2023,3,14.77,0.0299,2.21,0.15,7422.0,70.22,1.5,0.25,0.74,8.86,3.51,7.02,29530,public,0.74
2023,3,14.74,0.0629,2.21,0.15,7419.0,70.95,1.5,0.25,0.74,8.85,3.55,7.1,29488,model_estimate,0.85
2023,3,14.76,0.0807,2.21,0.15,7353.0,71.09,0.0,0.25,0.74,8.86,3.55,7.11,29519,public,unknown
2023,3,14.8,0.0694,2.22,0.15,7426.0,70.78,0.0,0.25,0.74,8.88,3.54,7.08,29608,model_estimate,0.77
2023,3,14.9,0.0471,2.24,0.15,7478.0,71.44,0.0,0.25,0.75,8.94,3.57,7.14,29801,model_estimate,0.95
2023,3,14.93,0.0389,2.24,0.15,7487.0,70.95,0.0,0.25,0.75,8.96,3.55,7.1,29850,model_estimate,0.64
2023,3,14.9,0.1074,2.23,0.15,7424.0,71.37,0.0,0.25,0.74,8.94,3.57,7.14,29790,public,0.8
2023,3,14.88,0.0325,2.23,0.15,7402.0,70.9,0.0,0.25,0.74,8.93,3.54,7.09,29755,model_estimate,0.89
2023,3,14.86,0.0134,2.23,0.15,7457.0,71.37,0.0,0.25,0.74,8.92,3.57,7.14,29720,public,0.94
2023,3,14.86,0.0444,2.23,0.15,7402.0,71.84,0.0,0.25,0.74,8.91,3.59,7.18,29715,unknown,0.63
2023,3,14.77,0.0502,2.22,0.15,7388.0,72.2,1.5,0.25,0.74,8.86,3.61,7.22,29541,public,0.7
2023,3,14.83,0.0516,2.22,0.15,7398.0,71.57,1.5,0.25,0.74,8.9,3.58,7.16,29654,public,0.96
2023,3,14.89,0.0329,2.23,0.15,7438.0,72.16,0.0,0.25,0.74,8.93,3.61,7.22,29774,model_estimate,0.77
2023,3,14.93,0.0636,2.24,0.15,7483.0,71.68,0.0,0.25,0.75,8.96,3.58,7.17,29863,model_estimate,0.81
2023,3,14.87,0.0691,2.23,0.15,7463.0,72.11,0.0,0.25,0.74,8.92,3.61,unknown,29731,null,0.79
2023,3,14.87,0.0853,2.23,0.15,7391.0,72.55,0.0,0.25,0.74,8.92,3.63,7.25,29732,public,0.67
2023,3,14.92,0.0428,2.24,0.15,7412.0,71.85,0.0,0.25,0.75,8.95,3.59,7.18,29844,public,0.87
2023,3,14.88,0.0477,2.23,0.15,7462.0,72.12,0.0,0.25,0.74,8.93,3.61,7.21,29765,public,0.92
2023,3,14.75,0.0377,2.21,0.15,7414.0,72.17,0.0,0.25,0.74,8.85,3.61,7.22,29509,model_estimate,0.84
2023,3,14.73,0.0411,2.21,0.15,7400.0,72.38,1.5,0.25,0.74,8.84,3.62,7.24,29455,model_estimate,0.86
2023,3,14.72,,2.21,0.15,7401.0,72040.0,0.0,0.25,0.74,8.83,3.6,7.2,29433,public,0.96
2023,3,14.71,0.0457,2.21,0.15,7354.0,71.4,0.0,0.25,0.74,8.83,3.57,7.14,29424,model_estimate,0.98
2023,3,14.62,0.0359,2.19,0.15,,71.16,0.0,0.25,0.73,8.77,3.56,7.12,29237,model_estimate,0.9
2023,3,14.61,0.0452,2.19,0.15,7353.0,70.22,0.0,0.25,0.73,8.77,3.51,7.02,29218,public,0.62
2023,3,14.59,0.0167,2.19,0.15,7276.0,70.53,1.5,0.25,0.73,8.75,3.53,7.05,29183,model_estimate,0.9
2023,3,14.52,0.0451,2.18,0.15,7222.0,70.82,1.5,0.25,0.73,8.71,3.54,7.08,29046,model_estimate,0.92
2023,3,14.48,0.049,2.17,0.15,7247.0,71.22,0.0,0.25,0.72,8.69,3.56,7.12,28953,model_estimate,0.63
2023,3,14.53,,,0.15,7250.0,71.84,0.0,0.25,0.73,8.72,3.59,7.18,29063,model_estimate,0.75
2023,3,14.54,0.0001,-9999.99,0.15,7224.0,71.91,0.0,0.25,0.73,8.72,3.6,7.19,29074,public,0.69
2023,3,14.51,0.0151,2.18,0.15,7232.0,73.08,0.0,0.25,0.73,8.71,3.65,7.31,29024,model_estimate,0.67
2023,3,14.44,0.0628,2.17,0.15,7196.0,72.5,1.5,0.25,0.72,8.66,3.62,7.25,28880,model_estimate,0.67
2023,3,14.41,0.055,2.16,0.15,7255.0,72.43,0.0,0.25,0.72,8.65,3.62,7.24,28828,public,0.99
2023,3,14.49,0.0335,2.17,0.15,7219.0,72.75,0.0,0.25,0.72,8.69,3.64,7.28,28977,public,0.72
2023,3,14.45,0.0503,2.17,0.15,7254.0,73.92,0.0,0.25,0.72,8.67,3.7,7.39,28909,model_estimate,0.99
2023,3,14.47,0.0592,2.17,0.15,7231.0,73.61,0.0,0.25,0.72,8.68,3.68,7.36,28948,public,N/A
2023,3,14.38,0.0514,2.16,0.15,7167.0,73.77,0.0,0.25,0.72,8.63,3.69,7.38,28751,model_estimate,unknown
2023,3,14.37,0.077,2.16,0.15,7189.0,73.47,0.0,0.25,0.72,8.62,3.67,7.35,28740,model_estimate,0.93
2023,3,14.36,0.0477,2.15,0.15,7140.0,73.19,1.5,0.25,0.72,8.62,3.66,7.32,28718,public,0.68
2023,3,14.24,0.029,2.14,0.15,7124.0,73.28,1.5,0.25,0.71,8.54,3.66,7.33,28471,public,0.86
2023,3,14.31,0.0264,2.15,0.15,7152.0,74.42,0.0,0.25,0.72,8.59,3.72,7.44,28621,model_estimate,0.94
2023,3,14.29,,2.14,0.15,7109.0,73.68,1.5,0.25,0.71,8.57,3.68,7.37,28574,model_estimate,0.7
2023,3,14.23,0.0414,2.13,0.15,,73.45,1.5,0.25,0.71,8.54,3.67,7.35,28465,public,0.72
2023,3,14.16,0.0342,2.12,0.15,7119.0,73.25,1.5,0.25,0.71,8.49,3.66,7.33,28314,public,0.93
2023,3,14.22,0.036,2.13,0.15,7071.0,73.66,0.0,0.25,0.71,8.53,3.68,7.37,28446,model_estimate,0.98
2023,3,1419.0,0.0893,2.13,0.15,7093.0,73.3,0.0,0.25,0.71,8.51,3.66,7.33,28371,public,0.73
2023,4,14.23,0.0712,2.13,0.15,7066.0,73140.0,0.0,0.25,0.71,8.54,3.66,7.31,28456,model_estimate,0.93
2023,4,14.21,0.0206,2.13,0.15,7110.0,73.4,0.0,0.25,0.71,8.53,3.67,7.34,28419,model_estimate,0.91
2023,4,14.2,0.0582,2.13,0.15,7048.0,72.98,1.5,0.25,0.71,8.52,3.65,7.3,28390,model_estimate,0.69
2023,4,14.17,0.0433,2.13,0.15,,73.59,0.0,0.25,0.71,8.5,3.68,7.36,28346,null,0.87
2023,4,14.23,0.0414,2.13,0.15,7148.0,73.88,1.5,0.25,0.71,8.54,3.69,7.39,28456,public,N/A
2023,4,14.22,0.0455,2.13,0.15,7154.0,74.55,0.0,0.25,0.71,8.53,3.73,7.45,28443,public,0.82
2023,4,14.25,0.092,2.14,0.15,7102.0,73.63,0.0,0.25,0.71,8.55,3.68,7.36,28497,public,0.76
2023,4,14.24,0.0734,2.14,0.15,7083.0,74.38,0.0,0.25,0.71,8.54,3.72,7.44,28479,public,0.85
2023,4,14.23,0.0571,,0.15,7159.0,74.57,1.5,0.25,0.71,8.54,3.73,7.46,28459,model_estimate,0.89
2023,4,14.25,,2.14,0.15,7084.0,75.84,1.5,0.25,0.71,8.55,3.79,7.58,28495,N/A,0.8
2023,4,14.28,0.0504,2.14,0.15,7173.0,76.32,0.0,0.25,0.71,8.57,3.82,7.63,28559,model_estimate,0.87
2023,4,14.26,0.0585,2.14,0.15,7157.0,76.33,0.0,0.25,0.71,8.55,3.82,7.63,28514,model_estimate,0.92
2023,4,14.35,0.0408,2.15,0.15,7199.0,76.06,0.0,0.25,0.72,8.61,3.8,7.61,28690,public,0.92
2023,4,14.21,0.0284,2.13,0.15,7070.0,75.96,1.5,0.25,0.71,8.53,3.8,7.6,28419,model_estimate,0.92
2023,4,14.21,0.0578,2.13,0.15,7147.0,75.38,1.5,0.25,0.71,8.53,3.77,7.54,28426,public,0.73
2023,4,14.24,0.0397,2.14,0.15,7148.0,75.18,0.0,0.25,0.71,8.55,3.76,7.52,28486,public,0.94
2023,4,14.26,,2.14,0.15,7124.0,74.71,0.0,0.25,0.71,8.56,3.74,7.47,28525,model_estimate,0.84
2023,4,14.33,,2.15,0.15,7145.0,74.6,0.0,0.25,0.72,8.6,3.73,7.46,28651,public,-------
2023,4,14.28,0.0476,2.14,0.15,7163.0,74.53,0.0,0.25,0.71,8.57,3.73,7.45,28552,model_estimate,0.94
2023,4,14.34,0.0817,,0.15,7193.0,74.59,0.0,0.25,0.72,8.61,3.73,7.46,28683,model_estimate,0.66
2023,4,14.41,0.0305,2.16,0.15,7163.0,74.53,0.0,0.25,0.72,8.64,3.73,7.45,28813,model_estimate,0.76
2023,4,14.4,0.0102,2.16,0.15,7204.0,74.98,1.5,0.25,0.72,8.64,3.75,unknown,28790,model_estimate,0.74
2023,4,14.33,,2.15,0.15,7136.0,74.91,0.0,0.25,0.72,8.6,3.75,7.49,28663,public,0.65
2023,4,14.33,0.0389,2.15,0.15,7175.0,74.57,0.0,0.25,0.72,8.6,3.73,7.46,28650,public,0.75
2023,4,14.45,0.0552,2.17,0.15,7246.0,75.14,1.5,0.25,0.72,8.67,3.76,7.51,28894,public,0.64
2023,4,14.44,0.0257,2.17,0.15,7224.0,74.96,0.0,0.25,0.72,8.66,3.75,7.5,28870,public,0.67
2023,4,14.49,0.0298,2.17,0.15,7209.0,75.52,0.0,0.25,0.72,8.69,3.78,7.55,28972,public,0.83
2023,4,14.44,0.048,2.17,0.15,7237.0,74.84,1.5,0.25,0.72,8.67,3.74,7.48,28888,model_estimate,0.66
2023,4,14.49,0.092,2.17,0.15,7245.0,74.54,0.0,0.25,0.72,8.69,3.73,-------,28983,public,0.98
2023,4,14.46,0.0356,2.17,0.15,,75410.0,0.0,0.25,0.72,8.67,3.77,7.54,28915,model_estimate,null
2023,4,14.47,0.0187,2.17,0.15,7242.0,74.74,0.0,0.25,0.72,8.68,3.74,7.47,28941,model_estimate,-------
2023,4,14.46,0.0438,2.17,0.15,7185.0,74.23,0.0,0.25,0.72,8.68,3.71,7.42,28922,model_estimate,0.64
2023,4,14.54,0.081,2.18,0.15,7284.0,73.77,1.5,0.25,0.73,8.72,3.69,7.38,29073,public,0.97
2023,4,14.57,0.0589,2.19,0.15,7295.0,74.22,0.0,0.25,0.73,8.74,3.71,7.42,29145,model_estimate,0.63
2023,4,14.63,0.0419,2.2,0.15,7325.0,74.37,0.0,0.25,0.73,8.78,3.72,7.44,29267,public,0.93
2023,4,14.65,0.0532,2.2,0.15,7374.0,73.74,1.5,0.25,0.73,8.79,3.69,null,29307,public,0.78
2023,4,14.6,0.0632,2.19,0.15,,74.65,0.0,0.25,0.73,8.76,3.73,7.47,29199,public,0.74
2023,4,14.63,0.0537,2.19,0.15,7317.0,74.63,0.0,0.25,0.73,8.78,3.73,7.46,29253,model_estimate,0.87
2023,4,14.54,0.0647,2.18,0.15,7294.0,73.96,0.0,0.25,0.73,8.72,3.7,7.4,29074,model_estimate,0.84
2023,4,14.52,0.056,2.18,0.15,7283.0,73.69,0.0,0.25,0.73,8.71,3.68,7.37,29041,public,0.68
2023,4,14.54,0.0723,2.18,0.15,7315.0,73.42,0.0,0.25,0.73,8.73,3.67,N/A,29087,public,0.82
2023,4,14.62,0.0674,2.19,0.15,7287.0,73.76,0.0,0.25,0.73,8.77,3.69,7.38,29245,model_estimate,0.71
2023,4,14.6,0.0628,2.19,0.15,7267.0,73.45,0.0,0.25,0.73,8.76,3.67,7.35,29200,public,N/A
2023,4,14.63,0.0482,2.19,0.15,7279.0,73.33,0.0,0.25,0.73,8.78,3.67,7.33,29255,public,0.72
2023,4,14.66,0.0402,2.2,0.15,,73.36,0.0,0.25,0.73,8.79,3.67,7.34,29315,model_estimate,0.75
2023,4,14.69,0.0397,2.2,0.15,7382.0,73.49,0.0,0.25,0.73,8.82,3.67,7.35,29387,model_estimate,0.91
2023,4,14.67,0.0543,2.2,0.15,7343.0,73.52,1.5,0.25,0.73,8.8,3.68,7.35,29344,public,0.76
2023,4,14.55,0.0551,2.18,0.15,7224.0,72.51,0.0,0.25,0.73,8.73,3.63,7.25,29093,model_estimate,0.94
2023,4,14.53,0.0392,2.18,0.15,7220.0,72.43,1.5,0.25,0.73,8.72,3.62,7.24,29069,public,0.92
2023,4,14.55,0.0508,2.18,0.15,7286.0,73.22,0.0,0.25,0.73,8.73,3.66,7.32,29098,model_estimate,0.63
2023,4,14.67,0.0649,2.2,0.15,7307.0,73.41,0.0,0.25,0.73,8.8,3.67,7.34,29333,model_estimate,0.64
2023,4,14.6,0.0498,2.19,0.15,7254.0,73.67,1.5,0.25,0.73,8.76,3.68,7.37,29192,public,0.67
2023,4,14.55,0.0522,2.18,0.15,7254.0,74.14,0.0,0.25,0.73,8.73,3.71,7.41,29101,model_estimate,0.7
2023,4,14.46,0.0405,2.17,0.15,7271.0,73.67,0.0,0.25,0.72,8.68,3.68,7.37,28927,model_estimate,0.75
2023,4,14.48,0.0805,2.17,0.15,7258.0,73.01,0.0,0.25,0.72,8.69,3.65,7.3,28955,model_estimate,0.92
2023,4,14.45,0.0577,2.17,0.15,7179.0,73.02,0.0,0.25,0.72,8.67,3.65,7.3,28906,public,0.9
2023,4,14.39,0.087,2.16,0.15,7213.0,72.54,0.0,0.25,0.72,8.63,3.63,7.25,28775,model_estimate,0.79
2023,4,14.33,0.0378,2.15,0.15,7160.0,73.2,1.5,0.25,0.72,8.6,3.66,7.32,28666,null,0.75
2023,4,14.31,0.0266,2.15,0.15,7184.0,74.64,1.5,0.25,0.72,8.59,3.73,N/A,28623,public,null
2023,4,14.34,0.054,2.15,0.15,7160.0,74.23,1.5,0.25,0.72,8.61,3.71,7.42,28683,model_estimate,0.77
2023,4,14.36,,2.15,0.15,7229.0,74.83,0.0,0.25,0.72,8.62,3.74,7.48,28726,model_estimate,0.91
2023,4,14.33,0.0287,2.15,0.15,7143.0,75.1,0.0,0.25,0.72,8.6,3.75,7.51,28659,model_estimate,0.89
2023,4,14.36,0.0307,2.15,0.15,7158.0,75.98,1.5,0.25,0.72,8.62,3.8,7.6,28722,public,0.86
2023,4,14.41,0.042,2.16,0.15,7180.0,76.66,0.0,0.25,0.72,8.65,3.83,null,28824,public,0.73
2023,4,14.47,0.0913,2.17,0.15,7260.0,76.4,0.0,0.25,0.72,8.68,3.82,7.64,28949,model_estimate,0.82
2023,4,14.5,0.0463,2.18,0.15,7295.0,75.91,0.0,0.25,0.73,8.7,3.8,7.59,29008,public,0.87
2023,4,14.54,0.0655,2.18,0.15,7220.0,76.27,0.0,0.25,0.73,8.72,3.81,7.63,29070,public,0.69
2023,4,14.49,0.0388,,0.15,7283.0,74.76,0.0,0.25,0.72,8.7,3.74,7.48,28986,model_estimate,0.97
2023,4,14.57,0.0495,2.19,0.15,7297.0,74.6,0.0,0.25,0.73,8.74,3.73,7.46,29143,public,0.61
2023,4,14.56,0.0468,2.18,0.15,7299.0,74.87,0.0,0.25,0.73,8.74,3.74,7.49,29122,model_estimate,0.71
2023,4,14.52,0.0806,2.18,0.15,7218.0,75.67,0.0,0.25,0.73,8.71,3.78,7.57,29034,public,0.73
2023,4,14.54,0.0605,,0.15,7254.0,75.71,0.0,0.25,0.73,8.72,3.79,7.57,29080,public,0.6
2023,4,14.6,0.063,2.19,0.15,7266.0,75.44,1.5,0.25,0.73,8.76,3.77,7.54,29199,public,0.83
2023,4,14.59,0.0358,,0.15,7319.0,75.54,0.0,0.25,0.73,8.75,3.78,7.55,29182,public,0.63
2023,4,14.63,0.0473,,0.15,7362.0,75.38,0.0,0.25,0.73,8.78,3.77,7.54,29264,model_estimate,0.73
2023,4,14.64,0.0258,2.2,0.15,7364.0,74.69,0.0,0.25,0.73,8.78,3.73,7.47,29276,public,0.64
2023,4,14.58,0.0429,2.19,0.15,7308.0,74.78,1.5,0.25,0.73,8.75,3.74,7.48,29160,model_estimate,-------
2023,4,14.5,0.0538,2.17,0.15,,74.16,0.0,0.25,0.72,8.7,3.71,7.42,28997,model_estimate,0.83
2023,4,14.48,0.0334,2.17,0.15,,74.13,1.5,0.25,0.72,8.69,3.71,7.41,28950,model_estimate,0.62
2023,4,14.42,0.0593,2.16,0.15,,74.13,0.0,0.25,0.72,8.65,3.71,7.41,28836,public,0.9
2023,4,14.35,0.0543,2.15,0.15,7146.0,74.95,1.5,0.25,0.72,8.61,3.75,7.5,28701,public,0.93
2023,4,14.39,0.0714,2.16,0.15,7187.0,74.23,0.0,0.25,0.72,8.63,3.71,null,28779,public,0.64
2023,4,14.39,0.0749,2.16,0.15,7224.0,73.83,0.0,0.25,0.72,8.63,3.69,7.38,28773,public,0.75
2023,4,14.37,0.0104,2.16,0.15,7202.0,73.88,1.5,0.25,0.72,8.62,3.69,7.39,28738,model_estimate,0.96
2023,4,14.37,0.0573,2.16,0.15,7158.0,74.0,0.0,0.25,0.72,8.62,3.7,7.4,28737,model_estimate,0.72
2023,4,14.29,0.0593,2.14,0.15,,73.49,1.5,0.25,0.71,8.58,3.67,null,28587,model_estimate,0.66
2023,4,14.26,0.069,2.14,0.15,7118.0,72.94,1.5,0.25,0.71,8.56,3.65,7.29,28525,public,0.78
2023,4,14.32,0.0515,2.15,0.15,7198.0,73.57,0.0,0.25,0.72,8.59,3.68,7.36,28643,model_estimate,0.83
2023,4,14.21,0.0522,2.13,0.15,7147.0,74.06,1.5,0.25,0.71,8.52,3.7,7.41,28413,public,N/A
2023,4,14.24,0.0684,2.14,0.15,7128.0,74.7,0.0,0.25,0.71,8.55,3.73,7.47,28484,model_estimate,N/A
2023,4,14.25,0.0597,2.14,0.15,7120.0,75.15,0.0,0.25,0.71,8.55,3.76,N/A,28496,model_estimate,0.66
2023,4,14.28,,2.14,0.15,7146.0,75.07,1.5,0.25,0.71,8.57,3.75,7.51,28569,public,0.81
2024,1,1431.0,,2.15,0.15,7180.0,74.87,0.0,0.25,0.72,8.58,3.74,7.49,28616,public,null
2024,1,14.32,0.0459,2.15,0.15,7147.0,74.37,1.5,0.25,0.72,8.59,3.72,unknown,28638,model_estimate,0.84
2024,1,14.32,0.0549,2.15,0.15,7145.0,75.06,0.0,0.25,0.72,8.59,3.75,7.51,28637,-------,0.76
2024,1,14.28,0.0575,2.14,0.15,7113.0,75.79,0.0,0.25,0.71,8.57,3.79,unknown,28563,model_estimate,0.81
2024,1,14.29,,2.14,0.15,7134.0,75.43,1.5,0.25,0.71,8.57,3.77,7.54,28581,model_estimate,0.86
2024,1,14.25,0.0623,2.14,0.15,7132.0,75.24,0.0,0.25,0.71,8.55,3.76,7.52,28498,public,0.88
2024,1,14.22,0.0486,2.13,0.15,7142.0,74.94,0.0,0.25,0.71,8.53,3.75,7.49,28440,model_estimate,0.81
2024,1,14.22,0.0281,2.13,0.15,7157.0,74.42,0.0,0.25,0.71,8.53,3.72,7.44,28447,model_estimate,0.87
2024,1,14.24,0.0295,2.14,0.15,7100.0,74.0,0.0,0.25,0.71,8.54,3.7,7.4,28480,public,0.61
2024,1,14.21,0.0405,2.13,0.15,7117.0,74.19,1.5,0.25,0.71,8.52,3.71,7.42,28413,public,0.67
2024,1,14.22,0.0642,2.13,0.15,7129.0,73.76,0.0,0.25,0.71,8.53,3.69,7.38,28435,model_estimate,0.93
2024,1,14.23,0.0775,2.13,0.15,7152.0,73.19,1.5,0.25,0.71,8.54,3.66,7.32,28459,public,0.71
2024,1,14.22,0.076,,0.15,7099.0,72.76,0.0,0.25,0.71,8.53,3.64,7.28,28434,public,0.93
2024,1,14.27,0.0566,2.14,0.15,7171.0,72.49,0.0,0.25,0.71,8.56,3.62,7.25,28540,public,0.98
2024,1,14.32,,2.15,0.15,,72.39,0.0,0.25,0.72,8.59,3.62,unknown,28631,public,0.66
2024,1,14.33,0.0569,2.15,0.15,7124.0,71.74,0.0,0.25,0.72,8.6,3.59,7.17,28662,model_estimate,0.65
2024,1,14.33,0.08,2.15,0.15,7173.0,71.38,0.0,0.25,0.72,8.6,3.57,7.14,28668,public,0.93
2024,1,14.32,0.0208,2.15,0.15,7161.0,71.42,0.0,0.25,0.72,8.59,3.57,7.14,28640,public,0.71
2024,1,14.26,0.0618,2.14,0.15,7176.0,70.86,0.0,0.25,0.71,8.56,3.54,7.09,28520,public,0.93
2024,1,14.25,0.0442,2.14,0.15,7109.0,71.07,0.0,0.25,0.71,8.55,3.55,unknown,28490,public,N/A
2024,1,14.26,0.0686,2.14,0.15,7082.0,71.7,0.0,0.25,0.71,8.56,3.59,7.17,28529,model_estimate,0.94
2024,1,14.3,0.0487,2.15,0.15,7133.0,71.4,0.0,0.25,0.72,8.58,3.57,7.14,28603,model_estimate,0.9
2024,1,14.21,0.0609,2.13,0.15,7071.0,71.38,0.0,0.25,0.71,8.53,3.57,7.14,28428,public,0.86
2024,1,14.26,0.0886,2.14,0.15,7166.0,72.33,0.0,0.25,0.71,8.56,3.62,7.23,28520,public,0.9
2024,1,14.33,0.09,2.15,0.15,7191.0,71.32,1.5,0.25,0.72,8.6,3.57,7.13,28663,model_estimate,null
2024,1,14.33,0.0288,2.15,0.15,7204.0,70.72,0.0,0.25,0.72,8.6,3.54,7.07,28651,model_estimate,unknown
2024,1,14.33,0.0474,2.15,0.15,7199.0,69.86,0.0,0.25,0.72,8.6,3.49,6.99,28663,public,0.69
2024,1,14.29,,2.14,0.15,7176.0,70.06,1.5,0.25,0.71,8.57,3.5,7.01,28579,model_estimate,0.74
2024,1,14.31,0.0285,2.15,0.15,7196.0,69.87,1.5,0.25,0.72,8.59,3.49,6.99,28619,model_estimate,N/A
2024,1,14.27,0.0598,2.14,0.15,7175.0,69.36,1.5,0.25,0.71,8.56,3.47,6.94,28531,public,0.91
2024,1,14.35,0.0221,2.15,0.15,7220.0,68.43,0.0,0.25,0.72,8.61,3.42,6.84,28697,model_estimate,unknown
2024,1,14.34,0.0482,2.15,0.15,7201.0,68.01,0.0,0.25,0.72,8.6,3.4,6.8,28681,public,0.96
2024,1,14.37,0.0606,2.16,0.15,7152.0,68.73,0.0,0.25,0.72,8.62,3.44,6.87,28749,model_estimate,0.87
2024,1,14.41,0.0712,2.16,0.15,7171.0,69.47,1.5,0.25,0.72,8.65,3.47,6.95,28829,model_estimate,0.96
2024,1,14.37,0.0608,2.15,0.15,7229.0,69.1,0.0,0.25,0.72,8.62,3.46,6.91,28730,public,0.77
2024,1,14.32,0.0572,2.15,0.15,,68.14,0.0,0.25,0.72,8.59,3.41,6.81,28631,public,0.67
2024,1,14.31,0.0405,2.15,0.15,7140.0,67.91,0.0,0.25,0.72,8.58,3.4,6.79,28610,public,0.88
2024,1,14.34,0.0464,2.15,0.15,7143.0,67.84,0.0,0.25,0.72,8.6,3.39,6.78,28678,model_estimate,0.92
2024,1,14.29,0.0383,2.14,0.15,7180.0,67.54,0.0,0.25,0.71,8.57,3.38,6.75,28574,public,0.94
2024,1,14.3,0.0426,2.14,0.15,7193.0,67.82,1.5,0.25,0.71,8.58,3.39,6.78,28594,model_estimate,0.78
2024,1,14.36,0.0497,2.15,0.15,7169.0,68.74,1.5,0.25,0.72,8.62,3.44,6.87,28727,public,0.89
2024,1,14.24,,2.14,0.15,7116.0,69.07,0.0,0.25,0.71,8.55,3.45,6.91,28486,public,unknown
2024,1,14.26,0.0424,2.14,0.15,7175.0,69.22,0.0,0.25,0.71,8.56,3.46,-------,28527,model_estimate,0.94
2024,1,14.32,0.0444,2.15,0.15,7202.0,68.24,0.0,0.25,0.72,8.59,3.41,6.82,28640,model_estimate,0.82
2024,1,14.27,0.053,2.14,0.15,7131.0,68.8,1.5,0.25,0.71,8.56,3.44,6.88,28548,public,0.63
2024,1,14.23,0.0129,2.14,0.15,7165.0,67.46,1.5,0.25,0.71,8.54,3.37,6.75,28469,public,0.93
2024,1,14.29,0.0537,2.14,0.15,7148.0,68.47,0.0,0.25,0.71,8.57,3.42,6.85,28570,model_estimate,0.84
2024,1,14.28,0.0472,,0.15,7164.0,68.28,1.5,0.25,0.71,8.57,3.41,6.83,28552,model_estimate,0.8
2024,1,14.27,,2.14,0.15,7149.0,68.56,0.0,0.25,0.71,8.56,3.43,6.86,28530,public,0.73
2024,1,14.24,0.0302,2.14,0.15,7158.0,69.03,0.0,0.25,0.71,8.54,3.45,6.9,28477,model_estimate,0.86
2024,1,14.34,0.0509,,0.15,7219.0,69.05,0.0,0.25,0.72,8.61,3.45,6.9,28684,public,0.96
2024,1,14.29,0.0351,2.14,0.15,7126.0,68.74,0.0,0.25,0.71,8.57,3.44,6.87,28575,model_estimate,0.95
2024,1,14.34,0.0732,2.15,0.15,7181.0,68.02,1.5,0.25,0.72,8.6,3.4,6.8,28675,model_estimate,0.61
2024,1,14.36,0.0409,2.15,0.15,,67.22,0.0,0.25,0.72,8.61,3.36,6.72,28715,model_estimate,0.66
2024,1,14.34,0.0631,2.15,0.15,,67.17,0.0,0.25,0.72,8.6,3.36,6.72,28677,public,0.66
2024,1,14.35,0.0508,2.15,0.15,7202.0,67.31,0.0,0.25,0.72,8.61,3.37,6.73,28709,unknown,0.83
2024,1,14.37,0.0465,2.15,0.15,,67.19,0.0,0.25,0.72,8.62,3.36,6.72,28732,public,0.67
2024,1,14.33,0.0194,2.15,0.15,7207.0,67.15,0.0,0.25,0.72,8.6,3.36,6.72,28663,model_estimate,0.88
2024,1,14.32,0.0427,2.15,0.15,7124.0,67.79,0.0,0.25,0.72,8.59,3.39,6.78,28631,model_estimate,0.95
2024,1,14.24,0.0609,2.14,0.15,7167.0,67.43,0.0,0.25,0.71,8.54,3.37,6.74,28478,public,0.62
